name,artists,primary_color,album_name,album_image,album_type,spotify_url
worldstar money (interlude),Joji,undefined,In Tongues (Deluxe),https://i.scdn.co/image/ab67616d0000b2738e947f66f6d4eeaa56a28767,album,https://open.spotify.com/track/0baNzeUcPQnQSagpe8T0mD
Xanax,Jahseh,undefined,Xanax,https://i.scdn.co/image/ab67616d0000b27358abb9747bab1e68fd6f5164,single,https://open.spotify.com/track/3oLvMPfGTgbWtbV6UpFIsU
Bank,Lunar,undefined,Bank,https://i.scdn.co/image/ab67616d0000b2736d6dfe476d9658f4d5372111,single,https://open.spotify.com/track/5h6xtPJkgNU3LPGYPapl2m
Nota,Eladio Carrion, Nicki Nicole,undefined,Nota,https://i.scdn.co/image/ab67616d0000b27334ff7b0210084f9a61644292,single,https://open.spotify.com/track/2rm9Jixn9sLzTM6PF8u8AH
Undercover Martyn,Two Door Cinema Club,undefined,Tourist History,https://i.scdn.co/image/ab67616d0000b2731d579563f814da8508cafad2,album,https://open.spotify.com/track/0Hrd6CSafHHqKptyFppmqH
Again (feat. XXXTENTACION),Noah Cyrus, XXXTENTACION,undefined,Again (feat. XXXTENTACION),https://i.scdn.co/image/ab67616d0000b27349af7d5bfd29ae589a99e1cd,single,https://open.spotify.com/track/2S2od3hT7ceytw7d1pTRuE
Kaneda,ODD MAMI,undefined,Kaneda,https://i.scdn.co/image/ab67616d0000b273ba609d4ad4edf90cd803bc78,single,https://open.spotify.com/track/4EuriJ1EsaGI7KJhlAzHdk
2K FREESTYLE,Lazy3x, Lil Darkie,undefined,2K FREESTYLE,https://i.scdn.co/image/ab67616d0000b273ceda3ac5e179f28efc647b26,single,https://open.spotify.com/track/612dHPI0OoOsvWkweHXZXF
i walk this earth all by myself,EKKSTACY,undefined,NEGATIVE,https://i.scdn.co/image/ab67616d0000b2738a4281dc0abc2b840e65bcfe,album,https://open.spotify.com/track/6oofvZ4K8vBHnCT1oKERcd
I Can't See You In The Dark,rei brown,undefined,I Can't See You In The Dark,https://i.scdn.co/image/ab67616d0000b273ce0c6ca894e5d91d3938a3b1,single,https://open.spotify.com/track/2HlHITUmvvhxXwIH9V7b4s
The Art of Being Alone,June,undefined,To Be Free,https://i.scdn.co/image/ab67616d0000b2734b2d42f772260e8fc1f41e41,album,https://open.spotify.com/track/4HpsIJ1Jk9Lz52c9fg9COf
Jimmy Cooks (feat. 21 Savage),Drake, 21 Savage,undefined,Honestly, Nevermind,https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37,album,https://open.spotify.com/track/3F5CgOj3wFlRv51JsHbxhe
Trauma,zeinxd, Soufly,undefined,Trauma,https://i.scdn.co/image/ab67616d0000b27316ff2fd2b8fcdae9c0fcc28c,single,https://open.spotify.com/track/0EnyZEhsB3pQeqON8nSJnm
Nail Tech,Jack Harlow,undefined,Come Home The Kids Miss You,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb,album,https://open.spotify.com/track/3ioJs8DQw527GmqJIp5gZG
Alone,Emzorearner,undefined,Alone,https://i.scdn.co/image/ab67616d0000b2731efa655b5510e8118b3ec8c0,single,https://open.spotify.com/track/0AtyNYZ0kygG1AW1japLyX
Too Far Close,Chase Shakur,undefined,Too Far Close,https://i.scdn.co/image/ab67616d0000b2738ecf36e52de2607a385617d6,single,https://open.spotify.com/track/2EUoMpZgbUbquEsND02dlM
Hope,XXXTENTACION,undefined,?,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,album,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
Q CHIMBA!,UNIVERSE,undefined,Q CHIMBA!,https://i.scdn.co/image/ab67616d0000b273b9a8ed4ab268181c4ecfc559,single,https://open.spotify.com/track/4XBKWLQhLxIogTS3urddFT
Members Only Shit,Kin$oul, Killstation, ikabodVEINS,undefined,XXXTENTACION Presents: Members Only, Vol. 3,https://i.scdn.co/image/ab67616d0000b27381e8dbcc784d8dbc7243ee0e,album,https://open.spotify.com/track/6t2dHDQMpBlHH0vrHIifaz
Goodnight,Razegod,undefined,Multilinear,https://i.scdn.co/image/ab67616d0000b27311e4a461fad3dbe1bf314dae,album,https://open.spotify.com/track/7kW8KlDA7A2Fie3IY299FX
Envy,BVDLVD,undefined,Envy,https://i.scdn.co/image/ab67616d0000b273b3890e6a2d04713ae1f9edfd,single,https://open.spotify.com/track/0PzqvTkVwIJ9yYeQWT9mC5
Todo Pasará,Tedra 220,undefined,Todo Pasará,https://i.scdn.co/image/ab67616d0000b2733c460b7c7423f3249ec4174f,single,https://open.spotify.com/track/2NangEmwujO8QBHfThIG1Q
That's Just Me Being Honest,drip-133, Bones,undefined,Takeafter,https://i.scdn.co/image/ab67616d0000b273b015d694fbc47062a0f20016,single,https://open.spotify.com/track/3bEamS1Wzz6B53hueBKUGa
Learning to Survive,We Came As Romans,undefined,Cold Like War,https://i.scdn.co/image/ab67616d0000b27386fe2c00b1f2218531c9c8ad,album,https://open.spotify.com/track/0fr7Nl49mFbf6nXXca6YwO
Too Yugan - La Nave #5,Matute Sureda, Too Yugan,undefined,Too Yugan - La Nave #5,https://i.scdn.co/image/ab67616d0000b27331bca45a6226b02c59b571fe,single,https://open.spotify.com/track/2x6efvJkp65I2InwFSY4PO
YaMeFui,Bizarrap, Duki, Nicki Nicole,undefined,YaMeFui,https://i.scdn.co/image/ab67616d0000b273aa89966e4d984b3b4c4f3fb9,single,https://open.spotify.com/track/42ahuAFlYGjIGBpVdHcLij
Starlight,Dave,undefined,Starlight,https://i.scdn.co/image/ab67616d0000b27320ce6b27651688ee8969cb2e,single,https://open.spotify.com/track/531KGXtBroSrOX9LVmiIgc
505,Arctic Monkeys,undefined,Favourite Worst Nightmare,https://i.scdn.co/image/ab67616d0000b273b1f8da74f225fa1225cdface,album,https://open.spotify.com/track/0BxE4FqsDD1Ot4YuBXwAPp
Outside,ME+L,undefined,Her & the City, Vol. 1,https://i.scdn.co/image/ab67616d0000b273721f9d4b5d7b206f6080b7da,single,https://open.spotify.com/track/2ZfhQlSIS56klnwgwdkh0U
Legends Never Die,slen,undefined,Fear the Wrath of God,https://i.scdn.co/image/ab67616d0000b2732f6c56a1d6ad9171410957ca,album,https://open.spotify.com/track/5btgXxWGEJThygasIrFwNg
La Cienega,88rising, Joji, NIKI,undefined,Head In The Clouds,https://i.scdn.co/image/ab67616d0000b2734aedbebc17bc6ebccad220e9,album,https://open.spotify.com/track/3iGz75NJkqHubYUMRELLyP
Garasia Rain Forest,Literrain,undefined,Garasia Rain Forest,https://i.scdn.co/image/ab67616d0000b2737fb9aca412efe9418ad010ac,single,https://open.spotify.com/track/0I42DRVbtMJr0bLEO6ZQB6
Over the Rainbow,Cooliecut, Kin$oul, Rawhool Mane,undefined,XXXTENTACION Presents: Members Only, Vol. 4,https://i.scdn.co/image/ab67616d0000b27365ba84e2771cc90d8192a06a,album,https://open.spotify.com/track/5ocuRCDSWiUMZcWI4Utd9g
Young Man,Machine Gun Kelly, Chief Keef,undefined,Young Man,https://i.scdn.co/image/ab67616d0000b2739b772c8f12a6462107be4947,single,https://open.spotify.com/track/3kWEw6EPn0YB1yJl6UsBiW
No Suburban, Pt. 2,Sheff G,undefined,One and Only,https://i.scdn.co/image/ab67616d0000b273ad8cc1fba73c2360ba0ff182,album,https://open.spotify.com/track/3VayB5gLZGODx8b7RO1y5f
Back to You,Derlow, 200DB,undefined,Back to You,https://i.scdn.co/image/ab67616d0000b273e58fa12398d9b096162dfd14,single,https://open.spotify.com/track/4CPLhgmnOzmZYk4yYEYOmM
Dua Lipa,Jack Harlow,undefined,Come Home The Kids Miss You,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb,album,https://open.spotify.com/track/0LnS7aOdOdI1dNKZqdOLz4
Like You Do,Joji,undefined,Nectar,https://i.scdn.co/image/ab67616d0000b27353f6fa0d2589c6a7174f4b81,album,https://open.spotify.com/track/1MONUudxAjEk76FJvzGhuD
Glimpse of Us,Joji,undefined,Glimpse of Us,https://i.scdn.co/image/ab67616d0000b27308596cc28b9f5b00bfe08ae7,single,https://open.spotify.com/track/6xGruZOHLs39ZbVccQTuPZ
Dos Mil 16,Bad Bunny,undefined,Un Verano Sin Ti,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,album,https://open.spotify.com/track/4d4ZXH4dr5bYfgErHiZCX2
NEVER,XXXTENTACION,undefined,LOOK AT ME: THE ALBUM,https://i.scdn.co/image/ab67616d0000b27352cc5e3765a135c52e1bbbbc,album,https://open.spotify.com/track/5J4tp32gF3lWNk4RqvsjsO
rare,XXXTENTACION,undefined,LOOK AT ME: THE ALBUM,https://i.scdn.co/image/ab67616d0000b27352cc5e3765a135c52e1bbbbc,album,https://open.spotify.com/track/2WnUmrdEsvWeJJRtZDO5jr
haunt me (x 3),Teen Suicide,undefined,dc snuff film / waste yrself,https://i.scdn.co/image/ab67616d0000b273a2f3a921f6366e9cce688815,album,https://open.spotify.com/track/1QUMpZT7HG6sO3RiBu1LAJ
P.S Fuck You Cunt,Fat Nick, Lil Peep,undefined,When the Lean Runs Out,https://i.scdn.co/image/ab67616d0000b27301a31b92c292c3c651b6bc61,album,https://open.spotify.com/track/3sgUanrbJxIy0MOCRR0dju
it only gets worse, i promise,EKKSTACY,undefined,NEGATIVE,https://i.scdn.co/image/ab67616d0000b2738a4281dc0abc2b840e65bcfe,album,https://open.spotify.com/track/5H0BawU5IlPVzLTiresJwa
Eazy,The Game, Kanye West,undefined,Eazy,https://i.scdn.co/image/ab67616d0000b2739e6f57b6b43d748ce80c5122,single,https://open.spotify.com/track/6Ab81Bs9fcOwaTYuBsUUpI
Sunglasses At Night,Corey Hart,undefined,The Singles,https://i.scdn.co/image/ab67616d0000b273b261545058d4ec62dae2bfed,compilation,https://open.spotify.com/track/1QbQL5m30YNvukitIqAnFG
Get You The Moon (feat. Snøw),Kina, Snøw,undefined,Get You The Moon (feat. Snøw),https://i.scdn.co/image/ab67616d0000b273121a9af58f3604f78dd68f6b,single,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
Solo,Automhate,undefined,Solo,https://i.scdn.co/image/ab67616d0000b273f19aee9a8fb9c95dd17156d5,single,https://open.spotify.com/track/7e02UqMfO2gg39jezPHsEx
Malo Tebya,sykoman,undefined,Malo Tebya,https://i.scdn.co/image/ab67616d0000b2737d09a9ca1f987896af87f3f9,single,https://open.spotify.com/track/6DG4UNYc86nHIMYlsrpRrz
Nastinasti,Underaiki, Skisia2, AG SixTeen,undefined,Nastinasti,https://i.scdn.co/image/ab67616d0000b273d521e1c3f421c9602a9398bc,single,https://open.spotify.com/track/7GJ12dEAJKEiO4TblfOFGo
MANSON,ill quentin,undefined,MANSON,https://i.scdn.co/image/ab67616d0000b273cfaeeb5162ac8539a3e774fc,single,https://open.spotify.com/track/00KzaBn6XwKhPO0lVlLLHY
2 AM,SWAVAY,undefined,Pure Infinity,https://i.scdn.co/image/ab67616d0000b2738359c0ca021aab4c0fcdf545,album,https://open.spotify.com/track/3g3RCV5ImXwzHpKwM2iunc
Hitboy,Duki, KHEA,undefined,Súper Sangre Joven,https://i.scdn.co/image/ab67616d0000b273e1f10079298289dc8d1d42c0,album,https://open.spotify.com/track/51dqvo5QYezL3rjL6qjksA
Ahora y Siempre,Quevedo, Linton,undefined,Ahora y Siempre,https://i.scdn.co/image/ab67616d0000b273f5c2038fba7ae3c1aecb148d,single,https://open.spotify.com/track/4iaNmAvcZ6sPGvgZ6vQQdx
Don't Cry (feat. XXXTENTACION),Lil Wayne, XXXTENTACION,undefined,Tha Carter V,https://i.scdn.co/image/ab67616d0000b273bb1138165ad4ec2306f4e886,album,https://open.spotify.com/track/5BQrp63SHCVf4bzCzJePne
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky, Skepta,undefined,TESTING,https://i.scdn.co/image/ab67616d0000b2739feadc48ab0661e9b3a9170b,album,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
Father Stretch My Hands Pt. 1,Kanye West,undefined,The Life Of Pablo,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4,album,https://open.spotify.com/track/4KW1lqgSr8TKrvBII0Brf8
The Last Goodbye,ODESZA, Bettye LaVette,undefined,The Last Goodbye,https://i.scdn.co/image/ab67616d0000b273f08e77f631dfa98ca0a0a5a2,single,https://open.spotify.com/track/4XeIiGpUBshIfs9yrBDVZC
Maid Dress,REV, Casperis,undefined,Maid Dress,https://i.scdn.co/image/ab67616d0000b2736434aeacfbd3b8cd8bcef2c0,single,https://open.spotify.com/track/2kKHNMTz1X5DwvPdN4t3x4
Rockstar,Duki,undefined,Rockstar,https://i.scdn.co/image/ab67616d0000b2732f405d5d63a07b98ced1521a,single,https://open.spotify.com/track/3E4ZzO4ySupnYypDPXcc3D
SORROW TECH,MUST DIE!,undefined,CRISIS VISION,https://i.scdn.co/image/ab67616d0000b273f591aef1b15cc573c7b1f723,album,https://open.spotify.com/track/0drlOONEJOImRO8EQwTdQt
Sometimes,Juice WRLD,undefined,Fighting Demons (Deluxe),https://i.scdn.co/image/ab67616d0000b2737459992b444de38842b9bee7,album,https://open.spotify.com/track/3i6sCTU7ENlnHpHvrHUitW
Make Eem Run!,Bass Santana, XXXTENTACION, Ski Mask The Slump God,undefined,XXXTENTACION Presents: Members Only, Vol. 4,https://i.scdn.co/image/ab67616d0000b27365ba84e2771cc90d8192a06a,album,https://open.spotify.com/track/44nlOJLjLqwNgYcT277V25
RED BEAMS,Ramzoid,undefined,RED BEAMS,https://i.scdn.co/image/ab67616d0000b273888ad532d7564d7d17fafe07,single,https://open.spotify.com/track/2P3F3L8U2FDbzsfDpw7UFF
Never Cared,Papa Khan,undefined,Never Cared,https://i.scdn.co/image/ab67616d0000b273111267fa7d99b41d1fbb002d,single,https://open.spotify.com/track/1eFlpHjgc4OCRMo4TgAh5g
BALL & CHAIN,Ramzoid,undefined,BALL & CHAIN,https://i.scdn.co/image/ab67616d0000b27392cc64ec9f31c093b799b275,single,https://open.spotify.com/track/1zWFnu7hTlteC09Ov0bBNh
FADE,Ramzoid, sober rob,undefined,FADE,https://i.scdn.co/image/ab67616d0000b2732e76337249a4a1f954ac1bc4,single,https://open.spotify.com/track/2queNX3zTuto5XSXuUZlEe
WITHOUT YOU!,KILL FEED,undefined,WITHOUT YOU!,https://i.scdn.co/image/ab67616d0000b2736210c1a2a5bc6733e5ba2057,single,https://open.spotify.com/track/5c761BhPaRgu0P5KlxtQqf
Sakura VIP,NUU$HI,undefined,Sakura VIP,https://i.scdn.co/image/ab67616d0000b27397dd038a9c59aaffa7013199,single,https://open.spotify.com/track/4x0DXKcYYlI3bWxTf768D6
Get High,Oliverse,undefined,Dimension EP,https://i.scdn.co/image/ab67616d0000b27322d8cb1c9d3c57137b546cc9,single,https://open.spotify.com/track/7ikxeH5UEtVb5okhmgk60g
let it go,Somnium Sound,undefined,let it go,https://i.scdn.co/image/ab67616d0000b273254626286e09078e039a859b,single,https://open.spotify.com/track/1czCYuXfV3XtRTgxnVqyHY
Difference,AR, LUCKI,undefined,Difference,https://i.scdn.co/image/ab67616d0000b2737ba9782897b62ab68972ae79,single,https://open.spotify.com/track/294sf8T7z00Ti5yfey2UKm
Drift,Moore Kismet, Bajillionaire,undefined,Drift,https://i.scdn.co/image/ab67616d0000b2735946d1a5004901fa6518208d,single,https://open.spotify.com/track/25fK0Si6wDISOsZbBNUciV
Slatnoslime,Letoa,undefined,Slatnoslime,https://i.scdn.co/image/ab67616d0000b273948dc196731bd9ccb5743f4c,single,https://open.spotify.com/track/3mW5B5NVS5189k9KgjKNq6
valentino,REV,undefined,valentino,https://i.scdn.co/image/ab67616d0000b2733f1a5c4c0cc8743e2fc5acb4,single,https://open.spotify.com/track/6ZCuvHCGIRJFpsHjg0jjlr
May I Flex (feat. XXXTENTACION),Black Bag LA, Momoh, XXXTENTACION,undefined,May I Flex (feat. XXXTENTACION),https://i.scdn.co/image/ab67616d0000b273277361c522d6e521704cff1c,single,https://open.spotify.com/track/2VLc2Yyz9GQhWMwQInbeWh
MIDDLE CHILD,PnB Rock,undefined,TrapStar Turnt PopStar,https://i.scdn.co/image/ab67616d0000b273aaed5e3d5768ee00f07003bf,album,https://open.spotify.com/track/4AEzAEnbm9uRgbmTdeI63K
Call Of The Unicorn,Moore Kismet, Tasha Baxter,undefined,Call Of The Unicorn,https://i.scdn.co/image/ab67616d0000b27320bafef7d2cc0216ed6b623f,single,https://open.spotify.com/track/2KeKdCw71RYkItxXeW0UyQ
Parallel Heartbreak,Moore Kismet, Pauline Herr,undefined,Parallel Heartbreak,https://i.scdn.co/image/ab67616d0000b2730e62f2876d3e562c90745f43,single,https://open.spotify.com/track/5zGOmNgWKgfzn9YcGsNQFx
Stuart,Maxd, LoneMoon,undefined,Toothpaste & Orange Juice,https://i.scdn.co/image/ab67616d0000b273d4f3ea987ce26bc031c56984,album,https://open.spotify.com/track/7aihGcUdbSWUrUd7EAb4wp
Say Nothing (feat. MAY-A),Flume, MAY-A,undefined,Palaces,https://i.scdn.co/image/ab67616d0000b2731532dc38ec09b126b954499f,album,https://open.spotify.com/track/6x8to58oCuyPyuXIe5Imak
Lines of the Broken,DROELOE, San Holo, CUT_,undefined,Lines of the Broken,https://i.scdn.co/image/ab67616d0000b273e44cda4043a9aefb772f689c,single,https://open.spotify.com/track/4AqH4V7PEC5BTK29FVmXQd
Dip It - Dr. Ozi Remix,Zomboy, Dr. Ozi,undefined,Neon Grave Remixed,https://i.scdn.co/image/ab67616d0000b27326672c6f772ea6aff0ec2950,single,https://open.spotify.com/track/1EMDeYsV0mdtDRyixqPDav
Rumor,Moore Kismet, WYN,undefined,Rumor,https://i.scdn.co/image/ab67616d0000b273ae2fd46e566759e2c35d42e6,single,https://open.spotify.com/track/2QC2PTvF3yONXlvih301aR
Convulsion Therapy,Moore Kismet,undefined,Revenge Of The Unicorns EP,https://i.scdn.co/image/ab67616d0000b27353d37ed0286ee405e4e14c24,single,https://open.spotify.com/track/4coCCsczDGdtYXuUc6V0he
Diary of a poor kid,Papa Khan,undefined,Diary of a poor kid,https://i.scdn.co/image/ab67616d0000b273a4062f4c86a701341d66f219,single,https://open.spotify.com/track/1wmqQ1e9g2lMsJirMcheNo
greaser,REV,undefined,greaser,https://i.scdn.co/image/ab67616d0000b27346a8e52fc58033292607c8a1,single,https://open.spotify.com/track/3MpuzZLmsveVKURvgoBFDy
Glitched,Papa Khan,undefined,Delirium,https://i.scdn.co/image/ab67616d0000b2731ca62786208f114efd10a6bc,single,https://open.spotify.com/track/40ZetGirbDiRmVRTbaCKxJ
Meninggal,Papa Khan,undefined,Oh My Papa,https://i.scdn.co/image/ab67616d0000b273d024bd66d17abd04bb35198a,single,https://open.spotify.com/track/7lMDHzZfjbAXJPguzDjfWi
Diary of a poor kid,Papa Khan,undefined,Blossom EP,https://i.scdn.co/image/ab67616d0000b273b91c79328756908a4f6a8d13,single,https://open.spotify.com/track/23uKGOIVrnt2i0hrjCD4Mo
Utopia,Papa Khan,undefined,Blossom EP,https://i.scdn.co/image/ab67616d0000b273b91c79328756908a4f6a8d13,single,https://open.spotify.com/track/4E5WsdMMo81HtpRKOjCUJU
Papa Style,Papa Khan,undefined,Anti-Normal,https://i.scdn.co/image/ab67616d0000b2738f062536af78c23cdf01febb,album,https://open.spotify.com/track/597AyiWtGaMdyxr349DeKX
Fall Apart,Papa Khan, Brave,undefined,Fall Apart,https://i.scdn.co/image/ab67616d0000b273e46b5c8248feafe2981af5bb,single,https://open.spotify.com/track/4Mozf5uMV89YxLquvwqeLG
The Tide,Papa Khan,undefined,The Tide,https://i.scdn.co/image/ab67616d0000b273241cef3a1a73218861ad5131,single,https://open.spotify.com/track/3EuVWEJ5ioMHn84X13v1pm
Blossom,Papa Khan,undefined,Blossom EP,https://i.scdn.co/image/ab67616d0000b273b91c79328756908a4f6a8d13,single,https://open.spotify.com/track/6prY6C9RJfkFtOQq3Rfwgp
Rain,Papa Khan,undefined,Rain,https://i.scdn.co/image/ab67616d0000b2736b1aaf973fd2f21a0751cc26,single,https://open.spotify.com/track/4SGCk2NRPEueHeupJiIdy4
lil jeep,Lil Peep,undefined,crybaby,https://i.scdn.co/image/ab67616d0000b2733786aacf75e7983fdb770402,album,https://open.spotify.com/track/5OXPfNGyUDTMOSaGhbAvOr
My Kind Of Woman,Mac DeMarco,undefined,2,https://i.scdn.co/image/ab67616d0000b273681384864fcbda288ed7d365,album,https://open.spotify.com/track/4tXzPOr4UaBoA7k7pnpJI1
Aniline,Killstation,undefined,Aniline,https://i.scdn.co/image/ab67616d0000b273ab59226bfaa0a3198b03af58,single,https://open.spotify.com/track/5g92rxQUUxOQYhIxw64eVe
I SAW A GHOST,Killstation,undefined,XXII,https://i.scdn.co/image/ab67616d0000b2737e9fa1218d625b7dd96441af,album,https://open.spotify.com/track/308nDdX2dufnNzssguoaoi
HDMI,BONES,undefined,Rotten,https://i.scdn.co/image/ab67616d0000b273f7d60ae94e7b907a8a9ca3f3,album,https://open.spotify.com/track/7I4ibsZgwuf46g0xHuTC8s
Thumb,Landstrip Chip, Lil Baby,undefined,From My Point Of View: Reloaded,https://i.scdn.co/image/ab67616d0000b27381bf78f3d1b154aa2246a227,album,https://open.spotify.com/track/1Qb56t5dvT1IKVLyqXNmWE
Cascada,Duki,undefined,Desde el Fin del Mundo,https://i.scdn.co/image/ab67616d0000b273305240b65c28020de3aac8eb,album,https://open.spotify.com/track/7pKe9aetI14JCwKBZAEe6a
H.I.E.L.O.,Duki, Obie Wanshot,undefined,H.I.E.L.O.,https://i.scdn.co/image/ab67616d0000b273eee48deaec541c8051fcec99,single,https://open.spotify.com/track/6itjKRbqPMmx9fo4PDlLhm
París,Morat, Duki,undefined,París,https://i.scdn.co/image/ab67616d0000b27358032fedceb654907568bbd5,single,https://open.spotify.com/track/3ehHqgYRzmeUi345MfHS2N
Oblivion,Aviana,undefined,Oblivion,https://i.scdn.co/image/ab67616d0000b27350dc10e557721ca6e1ad8b74,single,https://open.spotify.com/track/71rc2jJ0lBA7gIlkBGQe9E
N95,Kendrick Lamar,undefined,Mr. Morale & The Big Steppers,https://i.scdn.co/image/ab67616d0000b273f30764d5fa1e439ad6a7742f,album,https://open.spotify.com/track/2FeBslNBMdR9V58uv6hd2t
Pintao,Duki, YSY A, Rei,undefined,Desde el Fin del Mundo,https://i.scdn.co/image/ab67616d0000b273305240b65c28020de3aac8eb,album,https://open.spotify.com/track/0B8yu7yLe1UsXv6gewHRv2
Si Te Sentis Sola,Duki,undefined,Si Te Sentis Sola,https://i.scdn.co/image/ab67616d0000b27354c25e093954e2c0d92ae0a8,single,https://open.spotify.com/track/2Z4VK9otSeq3MxWcEgptUa
Malbec,Duki, Bizarrap,undefined,Desde el Fin del Mundo,https://i.scdn.co/image/ab67616d0000b273305240b65c28020de3aac8eb,album,https://open.spotify.com/track/6KEb17S00Inf0v1qYDgUAj
Mucho,Bejo,undefined,Hipi Hapa Vacilanduki,https://i.scdn.co/image/ab67616d0000b273cdb1311d969522f30880f045,album,https://open.spotify.com/track/2iCVMUHdLHUCivPZvKqPDD
Carnival Step - Original Mix,Dr. Ozi,undefined,Fresh & Tasty EP,https://i.scdn.co/image/ab67616d0000b273e44c61a133face11da491182,single,https://open.spotify.com/track/6EMETAFpyXxeYe32t9PiFL
Midtown,Duki,undefined,Temporada de Reggaetón,https://i.scdn.co/image/ab67616d0000b2735ec9884f40c7dc32a92694a8,album,https://open.spotify.com/track/6y6EZKfsOZ7P3ALbnUuXik
5 Stars (feat. Polimá Westcoast),C. Tangana, Duki, Neo Pistea, Polimá Westcoast,undefined,5 Stars (feat. Polimá Westcoast),https://i.scdn.co/image/ab67616d0000b273f319a44e138fcdd40c103452,single,https://open.spotify.com/track/7KAveXwQ5xzdHT6GDlNIBu
Sigo Fresh,Fuego, Duki,undefined,Sigo Fresh,https://i.scdn.co/image/ab67616d0000b27321b96f489d2d5109598d9116,single,https://open.spotify.com/track/4qajjURlmtTy1dRrZ3qowl
Sol y Luna,Duki,undefined,Sol y Luna,https://i.scdn.co/image/ab67616d0000b2732867853c07521fec61960df3,single,https://open.spotify.com/track/1WMMrUKNFsnEG2csDURxhb
Hitboy,Duki, KHEA,undefined,Hitboy,https://i.scdn.co/image/ab67616d0000b2733f5bbb79da7e1f1e39cef9e8,single,https://open.spotify.com/track/624AL3EwsrgGIp6bdwmXgo
